dinner_id,diner_name,diner_category,diner_menu,diner_review_cnt,diner_review_avg,diner_review_tags,diner_address,diner_lon,diner_lat,diner_url,diner_open_time,reviewer_review,reviewer_avg,reviewer_review_cnt,reviewer_review_score,reviewer_review_date,reviewer_id
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,가격이 좀 나가고딤섬이 3개라 좀 아쉽구요.발렛비가 4천원이라 세요,3.3,155,3.0,2023.04.02.,Jin Legend
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,맛이 너무 변했어요,3.3,55,1.0,2023.03.30.,미식가
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,싼 가격에 여러가지 음식을 먹어볼수 있는데 맛이 엄청 맛있다고하는 건 없음,4.2,297,3.0,2023.03.28.,맛집원정대따봉도치
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,jmt,3.5,27,5.0,2023.03.26.,ㅇ
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,다양한 메뉴 모두 기대되는 맛.,3.7,612,4.0,2023.03.22.,바람식객
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,"딤섬 재료가 신선함. 차슈바오번 추천, 2명이 가면 메뉴당 3개씩 나와서 나눠먹기 곤란하고 가격이 비싼편이 흠.",3.6,39,3.0,2023.03.18.,괴링
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,무난무난 괜찮았어요,4.4,16,3.0,2023.03.10.,츄베릅
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,맛있어서 자주 갑니다,2.9,59,5.0,2023.02.20.,.
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,딤섬 기대하고 갔는데 의외로 우육면 맛집,4.8,26,5.0,2023.02.19.,봉봉
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,입구부터 싸구려 방향제 냄새가 너무 심해서 공중화장실에서 밥먹는 느낌이었고 음식도 가격대비 정말 별로였습니다.  맛없어서 다 남기고 왔는데 맛있다는분들 정말 이해가 안되네요.,1.0,1,1.0,2023.02.11.,yra
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,5.0,9,5.0,2023.02.07.,Sunshine
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,맛잇는데 비싸고 양적어요 웨이팅 장난아님. 예약꼭하세요,3.8,337,3.0,2023.02.03.,avery
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,5.0,4,5.0,2023.02.02.,이선우
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,메뉴가 전체적으로 평타는 치는 곳. 딤섬 먹고싶을 때 종종 찾아갑니다.,4.4,61,4.0,2023.01.26.,♥
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,원래 정문은 주차장으로 막혀서 옆문으로 들어가는데 경사로 있어서 휠체어 들어갈 수 있습니다. 그런데 음식 양은 다소 적어서 아쉽네요.,3.6,164,3.0,2023.01.10.,산책러
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,3.7,351,4.0,2023.01.10.,리링
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,저는 만족했어요! 맛있었습니다.대기 20-30분정도 하는게 힘들긴했지만 딤섬이 쫀득하니 좋았습니다.,4.3,84,5.0,2023.01.01.,닉
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,흠..똥그랗게 생긴 빵 빼고 다 별루 ㅠㅠ 한국만두 최고,3.7,38,3.0,2022.12.30.,⠀⠀⠀⠀⠀⠀또치
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,"작년에는 맛있었는데,, 이번엔그닥….",3.7,48,2.0,2022.12.28.,말랑카우
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,킹갓 팀호완 인정... 넘나 맛있는 것... 양이 적을수도있지만 맛이 아주...,4.2,18,5.0,2022.12.25.,대협
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,"두유피 새우춘권, 닭고기 덮밥, 부채교, 홍콩식 우육면, 차슈바오 번이 중 홍콩식 우육면과 차슈바오 번은 괜찮고 나머진 그냥저냥. 닭고기 덮밥은 한입 먹고 후회.메뉴마다 양이 적고 조금조금씩 나옴.",2.5,195,3.0,2022.12.12.,zZ
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,확실히 맛남. 딘타이펑보다 한국화가 덜되고 좋음ㅎ 무떡이랑 완탕비빔면 전복샤오마이 맛있게 잘 먹음,3.0,192,5.0,2022.11.19.,츈식
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,4.1,273,4.0,2022.11.06.,hn
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,홍콩 언제 갈 수 있지 ㅜ ㅜ,4.4,57,4.0,2022.10.16.,ㅇ
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,타이페이에서 처음 접한 틴호완의 감동을 돌려줘,3.4,24,3.0,2022.10.15.,박석사
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,걍 대안이 없슈...돌고돌아 여기 감. 양도 적으니 환장하겄다...웨이팅은 운명으로 받아들이시오.,4.0,16,4.0,2022.10.10.,kiari_ys
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,"몽중헌까진 아니더라도 가격대에 맞는 분위기와 서비스를 기대했는데, 최악이네요.메뉴 역시 메뉴판 사진과 차이가 매우 커서 튀김류는 주문서와 대조해봐야 하는 수준.사람이 많은 저녁 시간대라 미리 조리를 해둔건지 요리 포함 10개 이상의 메뉴가 10분 내로 쏟아져 나옵니다. 테이블은 비좁아서 서버분은 가만히 서 계시고 손님이 저희가 먹다말고 접시 치워서 공간 만들어야하고, 그마저도 탕류는 다 식어 있었고요.절대 재방문 안합니다.",2.8,88,1.0,2022.09.30.,ESTJ
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,모든 메뉴의 양이 너무 적어요. 탕수기는 용가리 치킨 맛이 나고 딤섬 빼고는 맛이 솔직히😭 과거에 인기 있었던 메뉴들이 없어진게 너무 아쉽습니다,4.2,87,3.0,2022.09.24.,🧋
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,사천식 완탕이랑 청경채무침 넘모 맛있어요. 근데 디쉬 양이 다 상상초월 미니멀해서 유치원생 조카도 혼자 세접시는 먹겄네요. 참고로 배고픈 성인 여성 셋이서 메뉴 13개 시켰어요 (돼지 아님 손 인증 가능 ㅡㅡ) 머 맛있으니깐 됐지만 ㅋㅅㅋ,4.5,35,4.0,2022.09.15.,이문동불주먹
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,중국음식 별로 안 좋아하는 사람인데도 맛있었습니다,4.4,36,5.0,2022.09.07.,정혜인
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,3.8,548,5.0,2022.09.02.,ㅋㅆㅇ
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,웨이팅 안하면 감 맛있음,3.3,71,4.0,2022.09.01.,ㅅㅇ
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,2.5,78,3.0,2022.08.23.,코엑슈돌
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,3.4,39,5.0,2022.08.18.,제이
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,웨이팅을 40분정도 했는데 그 정도는 아닌 것 같아요.다른 딤섬집 가도 이정도는 먹어볼 수 있을 정도의 맛입니다!,3.1,20,3.0,2022.08.15.,.
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,언제나처럼 평타 이상치는 곳현지의 맛을 느낄 수 있음3.5점,3.3,73,3.0,2022.08.12.,Jay
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,챠슈바오번은 너무 달아서 음식도 아니고 디저트도 아닌 느낌. 다른 메뉴는 모두 맛있었고 가격대도 적절합니다.,4.2,47,4.0,2022.08.09.,😼
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,맛이 없진 않지만 기대에 못미치는 맛.,3.8,64,3.0,2022.08.09.,Jinu
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,쏘쏘...기다려서 먹을맛은 아닌듯.하나씩하나씩 너무 느리게나옴..,3.6,64,3.0,2022.07.28.,냉정한평가자
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,우육탕면 제 입맛은 아니였네요하지만 달달힌 고기빵이랑 딤섬은 맛나요!!청경채 요리 맛있어보이는데 누가 대신좀 먹어보고 리뷰좀 남겨주세요,4.7,13,4.0,2022.07.19.,싱싱이-입맛 까다로움
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,맛있게 먹었어요 분위기 좋았어요,4.0,4,5.0,2022.07.16.,1212
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,딤섬 먹기위해 올만한 집! 점심 피크타임만 지나면 사람도 많이 없어서 대기 안하고 앉을 수 있다. 추천은 샤오마이 와 라이스롤. 다만 튀김류가 맛이 없다... 닭고기 춘권과 파이구 면은 정말 기대 이하 돈 아까움. 딱 딤섬만 먹으러 오세요.+ 사천완탕은 반드시 먼저 시켜서 다른 딤섬 찍어 드세요 볶음밥 맛없음,4.3,11,4.0,2022.07.14.,yesol
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,먹고있음 홍콩가고싶음 ㅜㅜ홍콩보다 비싸고 맛없어서...,3.9,154,3.0,2022.07.03.,Hachi
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,맛이야 말할 것도 없이 맛있다. 딤섬 먹고 싶을 때는 여기 아니면 코엑스 딤딤섬. 단지 팀호완은 사람이 항상 많아서 북적북적하고 시끄러워서 여유있게 식사는 못하는 점이 아쉽다ㅜ,3.4,106,4.0,2022.06.29.,당구
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,"빵처럼 생긴게 정말 맛있었어요! 오랜만에 이국적인 느낌 음식 먹어서 그런가 행복했어요 ,,완탕면은 생각보다 멸치육수(?) 같은 맛 너무 강해서 기대보다 별로였고 다른건 맛있었어요청경채 맛있다그래서 먹어봤는데 6천원 주고 먹을 맛인지는 잘 모르겠어요,, ㅎㅎ 가격대비 양이 적은 편이에요",4.3,93,4.0,2022.06.16.,당근케이크
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,깔끔함. 3점과 4점의 중간 3.5점이 선탱가능하면 좋겠는데 없어서 가성비 측면에서 3점,2.1,28,3.0,2022.06.14.,퍼리펄
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,친절하고 맛있게 잘 먹었어요! 닭고기가 제일 맛있었어요,4.4,24,5.0,2022.06.13.,비비빅
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,,4.8,110,5.0,2022.06.07.,김룰라
1770731230,팀호완 삼성점,음식점 > 중식,"['샤오마이 (3pcs)\n6,500', '차슈 라이스 롤 (3pcs)\n8,000', '사천식 완탕 (4pcs)\n9,000', '연잎밥\n8,000']",19,3.5,맛@9@분위기@4@친절@3@주차@3@가성비@2@,서울 강남구 봉은사로86길 30,37.5114270736423,127.056847505366,http://place.map.kakao.com/1770731230,매일 11:30 ~ 21:30,닭고기덮밥 먹었는데 그냥 닭고기 구워서 밥에 올리고 이런 게 아니라 천천히 익혀서 고기도 부드럽고 밥도 버섯향이 들어가서 맛있었어요!,4.3,16,5.0,2022.06.04.,.
